,date_time,fuel_moisture_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,volt_set_1,dew_point_temperature_set_1d,peak_wind_direction_set_1,fuel_temp_set_1,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,wind_speed_set_1,peak_wind_speed_set_1,solar_radiation_set_1,relative_humidity_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:24:00,3.4,SW,6.7,13.2,4.7,222.0,39.44,575.056,32.57,225.0,3.13,6.7,561.0,15.0,35.0,HYFC1,2325,-123.165133, 40.548514
1,2018-08-01 01:24:00,3.4,SSW,7.15,13.1,8.38,277.0,36.11,575.056,30.87,206.0,2.23,7.15,365.0,22.0,32.78,HYFC1,2325,-123.165133, 40.548514
2,2018-08-01 02:24:00,3.5,SSW,4.47,12.9,7.62,141.0,31.67,575.056,29.32,207.0,1.34,4.47,188.0,23.0,31.11,HYFC1,2325,-123.165133, 40.548514
3,2018-08-01 03:24:00,3.7,SSE,3.58,12.9,7.18,216.0,23.89,575.056,,163.0,0.45,3.58,48.0,30.0,26.11,HYFC1,2325,-123.165133, 40.548514
4,2018-08-01 04:24:00,3.9,SSE,3.13,12.9,8.07,200.0,20.0,575.056,,151.0,0.45,3.13,1.0,39.0,22.78,HYFC1,2325,-123.165133, 40.548514
5,2018-08-01 05:24:00,4.3,E,2.23,12.8,7.49,166.0,17.78,575.056,,91.0,0.45,2.23,0.0,43.0,20.56,HYFC1,2325,-123.165133, 40.548514
6,2018-08-01 06:24:00,4.5,,1.34,12.8,8.24,211.0,15.56,575.056,,,0.0,1.34,0.0,52.0,18.33,HYFC1,2325,-123.165133, 40.548514
7,2018-08-01 07:24:00,4.9,,0.9,12.8,6.22,17.0,13.33,575.056,,,0.0,0.9,0.0,54.0,15.56,HYFC1,2325,-123.165133, 40.548514
8,2018-08-01 08:24:00,5.2,,0.45,12.8,6.19,187.0,11.67,575.056,,,0.0,0.45,0.0,60.0,13.89,HYFC1,2325,-123.165133, 40.548514
9,2018-08-01 09:24:00,5.5,,0.45,12.8,5.9,40.0,10.0,575.056,,,0.0,0.45,0.0,68.0,11.67,HYFC1,2325,-123.165133, 40.548514
10,2018-08-01 10:24:00,5.9,,0.0,12.8,5.47,0.0,8.89,575.056,,,0.0,0.0,0.0,71.0,10.56,HYFC1,2325,-123.165133, 40.548514
11,2018-08-01 11:24:00,6.2,,0.45,12.7,5.18,22.0,7.78,575.056,,,0.0,0.45,0.0,75.0,9.44,HYFC1,2325,-123.165133, 40.548514
12,2018-08-01 12:24:00,6.6,,0.0,12.6,5.22,0.0,6.67,575.056,,,0.0,0.0,0.0,81.0,8.33,HYFC1,2325,-123.165133, 40.548514
13,2018-08-01 13:24:00,7.1,,0.0,12.6,5.73,0.0,6.11,575.056,,,0.0,0.0,2.0,87.0,7.78,HYFC1,2325,-123.165133, 40.548514
14,2018-08-01 14:24:00,7.8,,0.0,12.7,5.04,0.0,7.78,575.056,,,0.0,0.0,35.0,80.0,8.33,HYFC1,2325,-123.165133, 40.548514
15,2018-08-01 15:24:00,8.5,,0.0,12.8,5.44,264.0,16.67,575.056,,,0.0,0.0,184.0,57.0,13.89,HYFC1,2325,-123.165133, 40.548514
16,2018-08-01 16:24:00,8.7,SSE,1.34,13.1,6.12,42.0,24.44,575.056,,149.0,0.45,1.34,388.0,45.0,18.33,HYFC1,2325,-123.165133, 40.548514
17,2018-08-01 17:24:00,7.9,S,2.23,13.6,5.99,190.0,30.56,575.056,,181.0,0.9,2.23,594.0,35.0,22.22,HYFC1,2325,-123.165133, 40.548514
18,2018-08-01 18:24:00,7.1,SW,1.79,13.7,5.4,201.0,36.67,575.056,26.71,215.0,0.45,1.79,758.0,24.0,27.78,HYFC1,2325,-123.165133, 40.548514
19,2018-08-01 19:24:00,6.0,SSW,2.68,13.6,6.07,227.0,40.56,575.056,29.67,201.0,0.45,2.68,867.0,20.0,31.67,HYFC1,2325,-123.165133, 40.548514
20,2018-08-01 20:24:00,5.0,N,2.68,13.2,2.25,176.0,43.33,575.056,31.93,351.0,1.34,2.68,893.0,13.0,34.44,HYFC1,2325,-123.165133, 40.548514
21,2018-08-01 21:24:00,4.3,SW,4.47,13.1,-0.03,217.0,43.89,575.056,32.93,227.0,2.23,4.47,879.0,10.0,36.11,HYFC1,2325,-123.165133, 40.548514
22,2018-08-01 22:24:00,3.7,SSW,5.37,13.4,-3.01,210.0,42.78,575.056,32.6,213.0,2.68,5.37,841.0,8.0,36.11,HYFC1,2325,-123.165133, 40.548514
