,date_time,precip_accum_set_1,air_temp_set_1,precip_accum_one_hour_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,560.832,34.7,0.0,BTRC1,3400,-121.75000,40.33306
1,2018-08-01 00:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
2,2018-08-01 00:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
3,2018-08-01 00:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
4,2018-08-01 01:00:00,560.832,34.31,0.0,BTRC1,3400,-121.75000,40.33306
5,2018-08-01 01:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
6,2018-08-01 01:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
7,2018-08-01 01:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
8,2018-08-01 02:00:00,560.832,32.44,0.0,BTRC1,3400,-121.75000,40.33306
9,2018-08-01 02:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
10,2018-08-01 02:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
11,2018-08-01 02:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
12,2018-08-01 03:00:00,560.832,29.14,0.0,BTRC1,3400,-121.75000,40.33306
13,2018-08-01 03:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
14,2018-08-01 03:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
15,2018-08-01 03:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
16,2018-08-01 04:00:00,560.832,26.88,0.0,BTRC1,3400,-121.75000,40.33306
17,2018-08-01 04:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
18,2018-08-01 04:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
19,2018-08-01 04:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
20,2018-08-01 05:00:00,560.832,25.04,0.0,BTRC1,3400,-121.75000,40.33306
21,2018-08-01 05:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
22,2018-08-01 05:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
23,2018-08-01 05:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
24,2018-08-01 06:00:00,560.832,23.51,0.0,BTRC1,3400,-121.75000,40.33306
25,2018-08-01 06:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
26,2018-08-01 06:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
27,2018-08-01 06:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
28,2018-08-01 07:00:00,560.832,22.03,0.0,BTRC1,3400,-121.75000,40.33306
29,2018-08-01 07:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
30,2018-08-01 07:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
31,2018-08-01 07:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
32,2018-08-01 08:00:00,560.832,22.86,0.0,BTRC1,3400,-121.75000,40.33306
33,2018-08-01 08:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
34,2018-08-01 08:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
35,2018-08-01 08:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
36,2018-08-01 09:00:00,560.832,24.06,0.0,BTRC1,3400,-121.75000,40.33306
37,2018-08-01 09:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
38,2018-08-01 09:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
39,2018-08-01 09:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
40,2018-08-01 10:00:00,560.832,24.11,0.0,BTRC1,3400,-121.75000,40.33306
41,2018-08-01 10:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
42,2018-08-01 10:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
43,2018-08-01 10:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
44,2018-08-01 11:00:00,560.832,21.42,0.0,BTRC1,3400,-121.75000,40.33306
45,2018-08-01 11:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
46,2018-08-01 11:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
47,2018-08-01 11:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
48,2018-08-01 12:00:00,560.832,20.73,0.0,BTRC1,3400,-121.75000,40.33306
49,2018-08-01 12:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
50,2018-08-01 12:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
51,2018-08-01 12:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
52,2018-08-01 13:00:00,560.832,20.37,0.0,BTRC1,3400,-121.75000,40.33306
53,2018-08-01 13:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
54,2018-08-01 13:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
55,2018-08-01 13:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
56,2018-08-01 14:00:00,560.832,19.95,0.0,BTRC1,3400,-121.75000,40.33306
57,2018-08-01 14:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
58,2018-08-01 14:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
59,2018-08-01 14:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
60,2018-08-01 15:00:00,560.832,19.17,0.0,BTRC1,3400,-121.75000,40.33306
61,2018-08-01 15:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
62,2018-08-01 15:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
63,2018-08-01 15:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
64,2018-08-01 16:00:00,560.832,23.39,0.0,BTRC1,3400,-121.75000,40.33306
65,2018-08-01 16:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
66,2018-08-01 16:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
67,2018-08-01 16:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
68,2018-08-01 17:00:00,560.832,27.31,0.0,BTRC1,3400,-121.75000,40.33306
69,2018-08-01 17:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
70,2018-08-01 17:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
71,2018-08-01 17:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
72,2018-08-01 18:00:00,560.832,28.39,0.0,BTRC1,3400,-121.75000,40.33306
73,2018-08-01 18:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
74,2018-08-01 18:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
75,2018-08-01 18:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
76,2018-08-01 19:00:00,560.832,29.87,0.0,BTRC1,3400,-121.75000,40.33306
77,2018-08-01 19:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
78,2018-08-01 19:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
79,2018-08-01 19:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
80,2018-08-01 20:00:00,560.832,31.38,0.0,BTRC1,3400,-121.75000,40.33306
81,2018-08-01 20:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
82,2018-08-01 20:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
83,2018-08-01 20:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
84,2018-08-01 21:00:00,560.832,32.07,0.0,BTRC1,3400,-121.75000,40.33306
85,2018-08-01 21:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
86,2018-08-01 21:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
87,2018-08-01 21:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
88,2018-08-01 22:00:00,560.832,34.21,0.0,BTRC1,3400,-121.75000,40.33306
89,2018-08-01 22:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
90,2018-08-01 22:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
91,2018-08-01 22:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
92,2018-08-01 23:00:00,560.832,34.25,0.0,BTRC1,3400,-121.75000,40.33306
93,2018-08-01 23:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
94,2018-08-01 23:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
95,2018-08-01 23:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
96,2018-08-02 00:00:00,560.832,33.82,0.0,BTRC1,3400,-121.75000,40.33306
97,2018-08-02 00:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
98,2018-08-02 00:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
99,2018-08-02 00:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
100,2018-08-02 01:00:00,560.832,32.78,0.0,BTRC1,3400,-121.75000,40.33306
101,2018-08-02 01:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
102,2018-08-02 01:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
103,2018-08-02 01:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
104,2018-08-02 02:00:00,560.832,32.0,0.0,BTRC1,3400,-121.75000,40.33306
105,2018-08-02 02:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
106,2018-08-02 02:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
107,2018-08-02 02:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
108,2018-08-02 03:00:00,560.832,29.63,0.0,BTRC1,3400,-121.75000,40.33306
109,2018-08-02 03:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
110,2018-08-02 03:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
111,2018-08-02 03:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
112,2018-08-02 04:00:00,560.832,26.36,0.0,BTRC1,3400,-121.75000,40.33306
113,2018-08-02 04:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
114,2018-08-02 04:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
115,2018-08-02 04:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
116,2018-08-02 05:00:00,560.832,24.53,0.0,BTRC1,3400,-121.75000,40.33306
117,2018-08-02 05:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
118,2018-08-02 05:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
119,2018-08-02 05:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
120,2018-08-02 06:00:00,560.832,24.12,0.0,BTRC1,3400,-121.75000,40.33306
121,2018-08-02 06:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
122,2018-08-02 06:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
123,2018-08-02 06:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
124,2018-08-02 07:00:00,560.832,23.19,0.0,BTRC1,3400,-121.75000,40.33306
125,2018-08-02 07:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
126,2018-08-02 07:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
127,2018-08-02 07:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
128,2018-08-02 08:00:00,560.832,21.71,,BTRC1,3400,-121.75000,40.33306
129,2018-08-02 08:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
130,2018-08-02 08:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
131,2018-08-02 08:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
132,2018-08-02 09:00:00,560.832,21.78,0.0,BTRC1,3400,-121.75000,40.33306
133,2018-08-02 09:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
134,2018-08-02 09:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
135,2018-08-02 09:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
136,2018-08-02 10:00:00,560.832,19.78,0.0,BTRC1,3400,-121.75000,40.33306
137,2018-08-02 10:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
138,2018-08-02 10:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
139,2018-08-02 10:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
140,2018-08-02 11:00:00,560.832,20.21,0.0,BTRC1,3400,-121.75000,40.33306
141,2018-08-02 11:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
142,2018-08-02 11:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
143,2018-08-02 11:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
144,2018-08-02 12:00:00,560.832,19.27,,BTRC1,3400,-121.75000,40.33306
145,2018-08-02 12:15:00,560.832,,,BTRC1,3400,-121.75000,40.33306
146,2018-08-02 12:30:00,560.832,,,BTRC1,3400,-121.75000,40.33306
147,2018-08-02 12:45:00,560.832,,,BTRC1,3400,-121.75000,40.33306
