,date_time,precip_accum_set_1,volt_set_1,air_temp_set_1,precip_accum_one_hour_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,760.73,13.21,36.17,,PVBC1,1062,-123.12722,39.36167
1,2018-08-01 00:15:00,760.73,,36.17,,PVBC1,1062,-123.12722,39.36167
2,2018-08-01 00:30:00,760.984,,35.78,,PVBC1,1062,-123.12722,39.36167
3,2018-08-01 00:45:00,761.238,,35.78,,PVBC1,1062,-123.12722,39.36167
4,2018-08-01 01:00:00,761.238,12.97,35.61,0.508,PVBC1,1062,-123.12722,39.36167
5,2018-08-01 01:15:00,761.238,,34.67,,PVBC1,1062,-123.12722,39.36167
6,2018-08-01 01:30:00,761.492,,35.44,,PVBC1,1062,-123.12722,39.36167
7,2018-08-01 01:45:00,761.492,,34.11,,PVBC1,1062,-123.12722,39.36167
8,2018-08-01 02:00:00,761.492,12.81,33.89,,PVBC1,1062,-123.12722,39.36167
9,2018-08-01 02:15:00,761.492,,33.17,,PVBC1,1062,-123.12722,39.36167
10,2018-08-01 02:30:00,761.238,,31.78,,PVBC1,1062,-123.12722,39.36167
11,2018-08-01 02:45:00,760.984,,30.67,,PVBC1,1062,-123.12722,39.36167
12,2018-08-01 03:00:00,760.73,12.73,29.78,,PVBC1,1062,-123.12722,39.36167
13,2018-08-01 03:15:00,760.73,,29.06,,PVBC1,1062,-123.12722,39.36167
14,2018-08-01 03:30:00,760.476,,27.94,,PVBC1,1062,-123.12722,39.36167
15,2018-08-01 03:45:00,760.222,,26.83,,PVBC1,1062,-123.12722,39.36167
16,2018-08-01 04:00:00,759.968,12.73,25.67,,PVBC1,1062,-123.12722,39.36167
17,2018-08-01 04:15:00,759.46,,24.56,,PVBC1,1062,-123.12722,39.36167
18,2018-08-01 04:30:00,759.206,,23.89,,PVBC1,1062,-123.12722,39.36167
19,2018-08-01 04:45:00,758.952,,23.56,,PVBC1,1062,-123.12722,39.36167
20,2018-08-01 05:00:00,758.698,12.65,23.11,,PVBC1,1062,-123.12722,39.36167
21,2018-08-01 05:15:00,758.444,,22.72,,PVBC1,1062,-123.12722,39.36167
22,2018-08-01 05:30:00,758.19,,22.44,,PVBC1,1062,-123.12722,39.36167
23,2018-08-01 05:45:00,757.936,,21.94,,PVBC1,1062,-123.12722,39.36167
24,2018-08-01 06:00:00,757.682,12.57,21.22,,PVBC1,1062,-123.12722,39.36167
