,date_time,fuel_moisture_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,volt_set_1,dew_point_temperature_set_1d,peak_wind_direction_set_1,fuel_temp_set_1,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,wind_speed_set_1,peak_wind_speed_set_1,solar_radiation_set_1,relative_humidity_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:54:00,5.3,WSW,4.47,13.5,16.43,236.0,37.78,517.652,36.59,241.0,3.58,4.47,337.0,31.0,36.11,CICC1,268,-121.635161, 39.589833
1,2018-08-01 01:54:00,5.4,SW,4.47,13.4,15.95,233.0,35.56,517.652,35.11,232.0,1.79,4.47,182.0,32.0,35.0,CICC1,268,-121.635161, 39.589833
2,2018-08-01 02:54:00,5.6,SSE,2.23,13.2,17.35,227.0,31.67,517.652,32.79,167.0,1.79,2.23,56.0,41.0,32.22,CICC1,268,-121.635161, 39.589833
3,2018-08-01 03:54:00,6.0,NE,2.23,13.2,17.44,165.0,27.22,517.652,29.52,52.0,1.34,2.23,4.0,50.0,28.89,CICC1,268,-121.635161, 39.589833
4,2018-08-01 04:54:00,6.6,NE,2.23,13.1,17.46,30.0,25.0,517.652,,55.0,1.79,2.23,0.0,59.0,26.11,CICC1,268,-121.635161, 39.589833
5,2018-08-01 05:54:00,7.2,NE,2.68,13.1,15.17,26.0,25.0,517.652,,37.0,2.23,2.68,0.0,51.0,26.11,CICC1,268,-121.635161, 39.589833
6,2018-08-01 06:54:00,7.9,NE,2.68,13.1,16.12,46.0,23.89,517.652,,36.0,1.79,2.68,0.0,56.0,25.56,CICC1,268,-121.635161, 39.589833
7,2018-08-01 07:54:00,8.1,NE,2.68,13.0,15.87,24.0,23.89,517.652,,39.0,2.23,2.68,0.0,57.0,25.0,CICC1,268,-121.635161, 39.589833
8,2018-08-01 08:54:00,8.5,NE,3.58,13.1,14.74,23.0,24.44,517.652,,48.0,1.79,3.58,0.0,53.0,25.0,CICC1,268,-121.635161, 39.589833
9,2018-08-01 09:54:00,8.8,SE,2.23,13.0,15.36,156.0,21.67,517.652,,143.0,0.9,2.23,0.0,61.0,23.33,CICC1,268,-121.635161, 39.589833
10,2018-08-01 10:54:00,9.0,SE,2.68,13.0,15.54,168.0,21.11,517.652,,131.0,1.34,2.68,0.0,66.0,22.22,CICC1,268,-121.635161, 39.589833
11,2018-08-01 11:54:00,9.7,SSE,2.68,13.0,15.09,134.0,20.56,517.652,,150.0,1.79,2.68,0.0,62.0,22.78,CICC1,268,-121.635161, 39.589833
12,2018-08-01 12:54:00,9.9,N,1.79,13.0,14.48,148.0,19.44,517.652,,353.0,0.45,1.79,0.0,66.0,21.11,CICC1,268,-121.635161, 39.589833
13,2018-08-01 13:54:00,10.1,E,1.34,13.0,14.01,90.0,18.89,517.652,,100.0,0.9,1.34,16.0,71.0,19.44,CICC1,268,-121.635161, 39.589833
14,2018-08-01 14:54:00,10.2,SSE,1.79,13.2,13.01,160.0,23.89,517.652,,154.0,0.45,1.79,113.0,49.0,24.44,CICC1,268,-121.635161, 39.589833
15,2018-08-01 15:54:00,9.7,SSW,2.23,13.8,12.19,228.0,27.78,517.652,,205.0,0.9,2.23,271.0,42.0,26.11,CICC1,268,-121.635161, 39.589833
16,2018-08-01 16:54:00,8.8,SSW,4.02,13.4,12.95,226.0,30.56,517.652,27.48,210.0,2.23,4.02,448.0,40.0,27.78,CICC1,268,-121.635161, 39.589833
17,2018-08-01 17:54:00,7.9,SW,3.58,13.3,13.34,253.0,34.44,517.652,29.26,222.0,1.34,3.58,603.0,36.0,30.0,CICC1,268,-121.635161, 39.589833
18,2018-08-01 18:54:00,7.0,W,3.58,13.3,13.97,178.0,38.33,517.652,31.46,272.0,1.34,3.58,731.0,33.0,32.22,CICC1,268,-121.635161, 39.589833
19,2018-08-01 19:54:00,6.2,SW,4.47,13.2,15.82,230.0,39.44,517.652,32.67,234.0,2.68,4.47,813.0,36.0,32.78,CICC1,268,-121.635161, 39.589833
20,2018-08-01 20:54:00,5.9,SSW,5.37,13.2,16.31,187.0,40.0,517.652,33.46,209.0,2.68,5.37,844.0,36.0,33.33,CICC1,268,-121.635161, 39.589833
21,2018-08-01 21:54:00,5.8,SW,5.81,13.2,16.4,244.0,41.11,517.652,34.71,230.0,2.68,5.81,810.0,34.0,34.44,CICC1,268,-121.635161, 39.589833
22,2018-08-01 22:54:00,5.4,S,6.26,13.2,14.78,180.0,41.67,517.652,36.44,173.0,2.68,6.26,728.0,27.0,36.67,CICC1,268,-121.635161, 39.589833
23,2018-08-01 23:54:00,5.1,SSE,6.26,13.3,11.43,156.0,40.0,517.652,35.86,166.0,3.58,6.26,564.0,21.0,37.22,CICC1,268,-121.635161, 39.589833
24,2018-08-02 00:54:00,4.9,SSW,6.26,13.2,15.46,197.0,36.11,517.652,34.28,199.0,4.47,6.26,323.0,32.0,34.44,CICC1,268,-121.635161, 39.589833
25,2018-08-02 01:54:00,5.1,SSE,7.15,13.3,15.82,188.0,32.78,517.652,32.67,168.0,3.58,7.15,177.0,36.0,32.78,CICC1,268,-121.635161, 39.589833
26,2018-08-02 02:54:00,5.4,SE,4.92,13.2,16.22,173.0,30.0,517.652,30.63,145.0,2.23,4.92,50.0,42.0,30.56,CICC1,268,-121.635161, 39.589833
27,2018-08-02 03:54:00,5.8,NE,3.13,13.1,14.42,120.0,26.11,517.652,27.75,43.0,1.34,3.13,4.0,44.0,27.78,CICC1,268,-121.635161, 39.589833
28,2018-08-02 04:54:00,6.3,NNE,2.68,13.1,14.42,91.0,25.0,517.652,26.62,31.0,1.79,2.68,0.0,47.0,26.67,CICC1,268,-121.635161, 39.589833
29,2018-08-02 05:54:00,6.8,NNE,2.23,13.1,14.23,63.0,24.44,517.652,,13.0,1.34,2.23,0.0,48.0,26.11,CICC1,268,-121.635161, 39.589833
30,2018-08-02 06:54:00,7.3,WNW,2.23,13.0,14.14,34.0,23.89,517.652,,286.0,1.34,2.23,0.0,51.0,25.0,CICC1,268,-121.635161, 39.589833
31,2018-08-02 07:54:00,7.7,W,2.23,13.0,13.92,276.0,22.78,517.652,,279.0,0.9,2.23,0.0,52.0,24.44,CICC1,268,-121.635161, 39.589833
32,2018-08-02 08:54:00,8.0,S,2.23,13.0,13.7,179.0,21.67,517.652,,185.0,1.79,2.23,0.0,53.0,23.89,CICC1,268,-121.635161, 39.589833
33,2018-08-02 09:54:00,8.1,SE,2.23,13.0,13.88,189.0,18.89,517.652,,127.0,0.9,2.23,0.0,68.0,20.0,CICC1,268,-121.635161, 39.589833
34,2018-08-02 10:54:00,8.6,SSE,2.68,13.0,11.16,157.0,18.33,517.652,,151.0,1.79,2.68,0.0,55.0,20.56,CICC1,268,-121.635161, 39.589833
35,2018-08-02 11:54:00,8.9,ENE,2.23,13.0,12.63,171.0,16.67,517.652,,68.0,0.45,2.23,0.0,72.0,17.78,CICC1,268,-121.635161, 39.589833
36,2018-08-02 12:54:00,9.3,N,1.34,13.0,11.3,61.0,16.67,517.652,,356.0,0.9,1.34,0.0,66.0,17.78,CICC1,268,-121.635161, 39.589833
37,2018-08-02 13:54:00,9.9,SE,1.79,13.0,11.22,154.0,16.11,517.652,,144.0,1.34,1.79,8.0,68.0,17.22,CICC1,268,-121.635161, 39.589833
38,2018-08-02 14:54:00,10.0,SSE,2.68,13.0,9.84,153.0,18.89,517.652,,165.0,1.79,2.68,59.0,54.0,19.44,CICC1,268,-121.635161, 39.589833
39,2018-08-02 15:54:00,10.0,SSE,3.58,13.4,10.14,165.0,22.22,517.652,,165.0,2.23,3.58,176.0,48.0,21.67,CICC1,268,-121.635161, 39.589833
40,2018-08-02 16:54:00,9.5,S,3.13,13.4,10.07,184.0,27.78,517.652,,174.0,0.9,3.13,460.0,39.0,25.0,CICC1,268,-121.635161, 39.589833
41,2018-08-02 17:54:00,8.6,SW,3.13,13.3,10.05,234.0,31.67,517.652,27.08,225.0,1.34,3.13,611.0,33.0,27.78,CICC1,268,-121.635161, 39.589833
42,2018-08-02 18:54:00,7.4,SW,3.58,13.3,11.05,229.0,35.0,517.652,28.38,222.0,1.79,3.58,738.0,32.0,29.44,CICC1,268,-121.635161, 39.589833
43,2018-08-02 19:54:00,6.7,SW,4.47,13.2,12.04,235.0,36.11,517.652,29.46,234.0,1.79,4.47,751.0,32.0,30.56,CICC1,268,-121.635161, 39.589833
44,2018-08-02 20:54:00,6.0,WSW,5.81,13.2,12.54,227.0,38.33,517.652,30.56,250.0,3.58,5.81,812.0,31.0,31.67,CICC1,268,-121.635161, 39.589833
