,date_time,altimeter_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,precip_accum_since_local_midnight_set_1,pressure_set_1d,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,precip_accum_24_hour_set_1,sea_level_pressure_set_1d,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:05:00,100846.6,,1.34,0.0,99289.34,19.36,40.47,,34.0,0.0,0.0,100727.3,37.78,AP525,430,-122.24333,40.44038
1,2018-08-01 00:15:00,100846.6,,0.45,0.0,99289.34,19.36,40.47,,34.0,0.0,0.0,100727.3,37.78,AP525,430,-122.24333,40.44038
2,2018-08-01 00:25:00,100846.6,,0.0,0.0,99289.34,20.72,41.64,,37.0,0.0,0.0,100727.29,37.78,AP525,430,-122.24333,40.44038
3,2018-08-01 00:35:00,100846.6,ESE,1.79,0.0,99289.34,18.39,39.07,112.0,33.0,0.45,0.0,100729.92,37.22,AP525,430,-122.24333,40.44038
4,2018-08-01 00:45:00,100846.6,,0.0,0.0,99289.34,19.78,40.12,,36.0,0.0,0.0,100729.91,37.22,AP525,430,-122.24333,40.44038
5,2018-08-01 00:55:00,100812.74,,1.34,0.0,99256.0,19.72,39.41,,37.0,0.0,0.0,100698.65,36.67,AP525,430,-122.24333,40.44038
6,2018-08-01 01:05:00,100812.74,,1.34,0.0,99256.0,18.79,38.03,,36.0,0.0,0.0,100701.29,36.11,AP525,430,-122.24333,40.44038
7,2018-08-01 01:15:00,100812.74,,0.9,0.0,99256.0,19.16,37.64,,38.0,0.0,0.0,100703.88,35.56,AP525,430,-122.24333,40.44038
8,2018-08-01 01:25:00,100812.74,,0.9,0.0,99256.0,20.37,38.61,,41.0,0.0,0.0,100703.86,35.56,AP525,430,-122.24333,40.44038
9,2018-08-01 01:35:00,100812.74,,0.0,0.0,99256.0,19.87,37.52,,41.0,0.0,0.0,100706.52,35.0,AP525,430,-122.24333,40.44038
10,2018-08-01 01:45:00,100812.74,,0.45,0.0,99256.0,18.96,36.2,,40.0,0.0,0.0,100709.18,34.44,AP525,430,-122.24333,40.44038
11,2018-08-01 01:55:00,100778.88,,0.45,0.0,99222.67,18.07,34.99,,39.0,0.0,0.0,100677.99,33.89,AP525,430,-122.24333,40.44038
12,2018-08-01 02:05:00,100812.74,,0.45,0.0,99256.0,17.66,34.76,,38.0,0.0,0.0,100711.81,33.89,AP525,430,-122.24333,40.44038
13,2018-08-01 02:15:00,100812.74,,0.0,0.0,99256.0,17.56,34.09,,39.0,0.0,0.0,100714.49,33.33,AP525,430,-122.24333,40.44038
14,2018-08-01 02:25:00,100812.74,,0.45,0.0,99256.0,16.96,32.6,,40.0,0.0,0.0,100719.83,32.22,AP525,430,-122.24333,40.44038
15,2018-08-01 02:35:00,100812.74,,0.0,0.0,99256.0,19.68,33.55,,49.0,0.0,0.0,100722.46,31.67,AP525,430,-122.24333,40.44038
16,2018-08-01 02:45:00,100846.6,,0.0,0.0,99289.34,18.66,31.73,,49.0,0.0,0.0,100761.69,30.56,AP525,430,-122.24333,40.44038
17,2018-08-01 02:55:00,100846.6,,0.0,0.0,99289.34,18.87,30.68,,53.0,0.0,0.0,100767.17,29.44,AP525,430,-122.24333,40.44038
18,2018-08-01 03:05:00,100846.6,,0.0,0.0,99289.34,18.72,29.47,,56.0,0.0,0.0,100772.65,28.33,AP525,430,-122.24333,40.44038
19,2018-08-01 03:15:00,100846.6,,0.0,0.0,99289.34,18.48,28.83,,57.0,0.0,0.0,100775.38,27.78,AP525,430,-122.24333,40.44038
20,2018-08-01 03:25:00,100846.6,,0.0,0.0,99289.34,19.04,28.44,,61.0,0.0,0.0,100778.16,27.22,AP525,430,-122.24333,40.44038
21,2018-08-01 03:35:00,100846.6,,0.0,0.0,99289.34,19.29,27.92,,64.0,0.0,0.0,100780.9,26.67,AP525,430,-122.24333,40.44038
22,2018-08-01 03:45:00,100846.6,,0.0,0.0,99289.34,19.25,,,66.0,0.0,0.0,100783.71,26.11,AP525,430,-122.24333,40.44038
23,2018-08-01 03:55:00,100880.47,,0.0,0.0,99322.69,18.97,,,67.0,0.0,0.0,100820.34,25.56,AP525,430,-122.24333,40.44038
24,2018-08-01 04:05:00,100880.47,,0.0,0.0,99322.69,18.9,,,69.0,0.0,0.0,100823.17,25.0,AP525,430,-122.24333,40.44038
25,2018-08-01 04:15:00,100914.33,,0.0,0.0,99356.03,18.6,,,70.0,0.0,0.0,100859.86,24.44,AP525,430,-122.24333,40.44038
26,2018-08-01 04:25:00,100914.33,,0.0,0.0,99356.03,19.27,,,73.0,0.0,0.0,100859.85,24.44,AP525,430,-122.24333,40.44038
27,2018-08-01 04:35:00,100948.2,,0.0,0.0,99389.37,19.17,,,75.0,0.0,0.0,100896.5,23.89,AP525,430,-122.24333,40.44038
28,2018-08-01 04:45:00,100948.2,,0.0,0.0,99389.37,18.84,,,76.0,0.0,0.0,100899.36,23.33,AP525,430,-122.24333,40.44038
29,2018-08-01 04:55:00,100982.06,,0.0,0.0,99422.71,19.26,,,78.0,0.0,0.0,100933.21,23.33,AP525,430,-122.24333,40.44038
30,2018-08-01 05:05:00,100982.06,,0.0,0.0,99422.71,18.93,,,79.0,0.0,0.0,100936.03,22.78,AP525,430,-122.24333,40.44038
31,2018-08-01 05:15:00,100982.06,,0.0,0.0,99422.71,19.14,,,80.0,0.0,0.0,100936.03,22.78,AP525,430,-122.24333,40.44038
32,2018-08-01 05:25:00,101015.92,,0.0,0.0,99456.05,18.79,,,81.0,0.0,0.0,100972.77,22.22,AP525,430,-122.24333,40.44038
33,2018-08-01 05:35:00,101015.92,,0.0,0.0,99456.05,18.79,,,81.0,0.0,0.0,100972.77,22.22,AP525,430,-122.24333,40.44038
34,2018-08-01 05:45:00,101015.92,,0.0,0.0,99456.05,19.18,,,83.0,0.0,0.0,100972.77,22.22,AP525,430,-122.24333,40.44038
35,2018-08-01 05:55:00,101015.92,,0.0,0.0,99456.05,18.64,,,83.0,0.0,0.0,100975.62,21.67,AP525,430,-122.24333,40.44038
36,2018-08-01 06:05:00,101015.92,,0.0,0.0,99456.05,18.84,,,84.0,0.0,0.0,100975.62,21.67,AP525,430,-122.24333,40.44038
37,2018-08-01 06:15:00,101015.92,,0.0,0.0,99456.05,18.84,,,84.0,0.0,0.0,100975.62,21.67,AP525,430,-122.24333,40.44038
38,2018-08-01 06:25:00,101049.79,,0.0,0.0,99489.39,19.21,,,86.0,0.0,0.0,101009.46,21.67,AP525,430,-122.24333,40.44038
39,2018-08-01 06:35:00,101049.79,,0.0,0.0,99489.39,18.66,,,86.0,0.0,0.0,101012.38,21.11,AP525,430,-122.24333,40.44038
40,2018-08-01 06:45:00,101049.79,,0.0,0.0,99489.39,18.66,,,86.0,0.0,0.0,101012.38,21.11,AP525,430,-122.24333,40.44038
41,2018-08-01 06:55:00,101083.65,,0.0,0.0,99522.73,18.85,,,87.0,0.0,0.0,101046.23,21.11,AP525,430,-122.24333,40.44038
42,2018-08-01 07:05:00,101083.65,,0.0,0.0,99522.73,18.85,,,87.0,0.0,0.0,101046.23,21.11,AP525,430,-122.24333,40.44038
43,2018-08-01 07:15:00,101083.65,,0.0,0.0,99522.73,19.03,,,88.0,0.0,0.0,101046.23,21.11,AP525,430,-122.24333,40.44038
44,2018-08-01 07:25:00,101083.65,,0.0,0.0,99522.73,18.49,,,88.0,0.0,0.0,101049.1,20.56,AP525,430,-122.24333,40.44038
45,2018-08-01 07:35:00,101083.65,,0.0,0.0,99522.73,18.49,,,88.0,0.0,0.0,101049.1,20.56,AP525,430,-122.24333,40.44038
46,2018-08-01 07:45:00,101083.65,,0.0,0.0,99522.73,18.67,,,89.0,0.0,0.0,101049.1,20.56,AP525,430,-122.24333,40.44038
47,2018-08-01 07:55:00,101083.65,,0.0,0.0,99522.73,17.94,,,88.0,0.0,0.0,101052.04,20.0,AP525,430,-122.24333,40.44038
48,2018-08-01 08:05:00,101083.65,,0.0,0.0,99522.73,17.94,,,88.0,0.0,0.0,101052.04,20.0,AP525,430,-122.24333,40.44038
49,2018-08-01 08:15:00,101083.65,,0.0,0.0,99522.73,18.12,,,89.0,0.0,0.0,101052.04,20.0,AP525,430,-122.24333,40.44038
